feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T87	E1	CRC	-0.00107855195792685	0.000855668635471522	104	5	0.210372662240713	0.740413082900455
T20	E1	CRC	0.00535892447981683	0.00454431848966674	104	50	0.241038763501177	0.745713674581767
T32	E1	CRC	-0.00513834619717561	0.00424342159573992	104	97	0.228733135808883	0.745713674581767
T42	E1	CRC	0.00434347465934553	0.00364054901977996	104	24	0.235604958382652	0.745713674581767
T24	E1	CRC	-0.00393234678004945	0.00354436364404085	104	36	0.269838613013776	0.809515839041329
T36	E1	CRC	0.000318488990129943	0.000314450562839169	104	18	0.313531833574314	0.838909500644787
T49	E1	CRC	-0.00279861753610028	0.00275059274329837	104	47	0.311342068078316	0.838909500644787
T85	E1	CRC	0.00205830213595135	0.00193641941245567	104	9	0.290318192209633	0.838909500644787
T94	E1	CRC	-1.2921764612281e-05	1.25253034033841e-05	104	2	0.304674773849741	0.838909500644787
T89	E1	CRC	-0.000638514770823183	0.000646544057157315	104	102	0.325694704285188	0.848520413795622
T4	E1	CRC	-0.00319960793873409	0.00367934279144775	104	74	0.386553189800018	0.874566795157688
T54	E1	CRC	0.00251319783976197	0.00274350395248383	104	94	0.361799272059309	0.874566795157688
T59	E1	CRC	0.00277447223962474	0.00326557389995754	104	44	0.397530361435313	0.874566795157688
T75	E1	CRC	0.00309891271061235	0.00333738453484891	104	84	0.355316943818909	0.874566795157688
T80	E1	CRC	0.00129591933809211	0.00151207668880762	104	94	0.393428596481482	0.874566795157688
T83	E1	CRC	-0.000412533663358431	0.000468529993943713	104	83	0.380666477180201	0.874566795157688
T98	E1	CRC	-7.43624451782205e-05	8.24533768158987e-05	104	7	0.369249237199174	0.874566795157688
T5	E1	CRC	0.009128121114479	0.0119129315705649	104	94	0.445305352614595	0.894635676993021
T8	E1	CRC	-0.00578891645980093	0.0100324391657379	104	53	0.565197418172314	0.894635676993021
T9	E1	CRC	-0.00722868302467716	0.0114190583674033	104	104	0.52812641501215	0.894635676993021
T11	E1	CRC	0.00393095569077521	0.00584400970390266	104	104	0.502692890937274	0.894635676993021
T16	E1	CRC	0.00197519748789201	0.00447236275975488	104	86	0.659680852732228	0.894635676993021
T29	E1	CRC	0.00187762484641546	0.00252156711184185	104	99	0.458209921441756	0.894635676993021
T30	E1	CRC	0.003672893372316	0.00723832799114416	104	88	0.612953517226005	0.894635676993021
T31	E1	CRC	-0.00290700079061058	0.00386284374517159	104	22	0.453450887468242	0.894635676993021
T35	E1	CRC	-0.000939060399229207	0.00179905624024128	104	90	0.602820202321393	0.894635676993021
T43	E1	CRC	-0.00122893335453095	0.00271067224453907	104	90	0.651246465434472	0.894635676993021
T46	E1	CRC	0.00198582181742435	0.00440571509811917	104	64	0.653135317981159	0.894635676993021
T47	E1	CRC	0.000598727561302332	0.000888146430052372	104	16	0.501752593962502	0.894635676993021
T50	E1	CRC	0.00141147246918404	0.00231974455199907	104	98	0.544234838151966	0.894635676993021
T52	E1	CRC	0.00171264859713099	0.00291111543428684	104	47	0.557622304112615	0.894635676993021
